brnd_name,gnrc_name,mftr_name,tot_mftr,year,cagr_avg_spnd_per_dsg_unt_19_23,chg_avg_spnd_per_dsg_unt_22_23,tot_spndng,tot_dsg_unts,tot_clms,tot_benes,avg_spnd_per_dsg_unt_wghtd,avg_spnd_per_clm,avg_spnd_per_bene,outlier_flag,tot_spndng_log
insulin syringe,"Syringe And Needle,Insulin,1ml",becton dickinso,1,2022,-0.017469099,-0.018498515,4633.38,20160.0,296,76.0,0.229830357,15.65331081,60.96552632,0,8.441257704219849
insulin syringe,"Syringe And Needle,Insulin,1ml",becton dickinso,1,2023,-0.017469099,-0.018498515,3219.01,14270.0,186,64.0,0.225578837,17.30650538,50.29703125,0,8.077139744123693
insulin syringe,"Syringe And Needle,Insulin,1ml",bd diabetes/emb,1,2019,0.047160361,0.0337664,12173786.8,42629216.0,319638,118769.0,0.284726997,38.08616873,102.4996994,0,16.31479565729431
insulin syringe,"Syringe And Needle,Insulin,1ml",bd diabetes/emb,1,2020,0.047160361,0.0337664,11026933.59,36621299.5,278967,101626.0,0.299887679,39.52773479,108.5050439,0,16.21585143691947
insulin syringe,"Syringe And Needle,Insulin,1ml",bd diabetes/emb,1,2021,0.047160361,0.0337664,10641581.99,32904563.0,248253,95020.0,0.321677199,42.86587469,111.993075,0,16.180279808067173
insulin syringe,"Syringe And Needle,Insulin,1ml",bd diabetes/emb,1,2022,0.047160361,0.0337664,9947120.75,29817880.67,221580,86761.0,0.331176119,44.89178062,114.6496784,0,16.112793795930962
insulin syringe,"Syringe And Needle,Insulin,1ml",bd diabetes/emb,1,2023,0.047160361,0.0337664,8993879.18,26035214.51,195374,79110.0,0.342358744,46.03416616,113.6882718,0,16.012054924009238
insulin syringe,"Syringe And Needle,Insulin,1ml",bd diabetes,1,2019,0.059380738,0.055732808,691412.73,3910875.0,48921,21117.0,0.243329664,14.13325014,32.74199602,0,13.446493664531094
insulin syringe,"Syringe And Needle,Insulin,1ml",bd diabetes,1,2020,0.059380738,0.055732808,456248.77,3266549.0,45637,20197.0,0.225084213,9.997343603,22.58992771,0,13.030795679769122
insulin syringe,"Syringe And Needle,Insulin,1ml",bd diabetes,1,2021,0.059380738,0.055732808,402289.43,2562949.0,41541,19255.0,0.241430448,9.684153728,20.89272553,0,12.904929569437188
insulin syringe,"Syringe And Needle,Insulin,1ml",bd diabetes,1,2022,0.059380738,0.055732808,121953.84,433284.0,24604,12204.0,0.290301533,4.956667209,9.99294002,0,11.711406091253387
insulin syringe,"Syringe And Needle,Insulin,1ml",bd diabetes,1,2023,0.059380738,0.055732808,58177.3,190165.0,12957,6552.0,0.306480852,4.490028556,8.879319292,0,10.971267711959175
insulin syringe,"Syringe And Needle,Insulin,1ml",amerisource-gnp,1,2019,0.035169043,-0.072610336,4636.02,22852.0,234,80.0,0.202871521,19.81205128,57.95025,0,8.44182719751565
insulin syringe,"Syringe And Needle,Insulin,1ml",amerisource-gnp,1,2020,0.035169043,-0.072610336,8354.34,44439.0,391,151.0,0.18799568,21.36659847,55.32675497,0,9.030656134396601
insulin syringe,"Syringe And Needle,Insulin,1ml",amerisource-gnp,1,2021,0.035169043,-0.072610336,9148.81,49714.0,423,194.0,0.183991583,21.62839244,47.15881443,0,9.121488393026649
insulin syringe,"Syringe And Needle,Insulin,1ml",amerisource-gnp,1,2022,0.035169043,-0.072610336,8860.48,35278.0,325,165.0,0.25119092,27.26301539,53.69987879,0,9.089469072538407
insulin syringe,"Syringe And Needle,Insulin,1ml",amerisource-gnp,1,2023,0.035169043,-0.072610336,8614.25,36980.0,307,171.0,0.232951863,28.05944625,50.37573099,0,9.061289167693623
insulin syringe,"Syringe,Insulin,Needless 1 Ml",bd diabetes,1,2019,0.018326729,-0.029696382,1017.3,6343.0,96,58.0,0.160381523,10.596875,17.53965517,0,6.9258898491776195
insulin syringe,"Syringe,Insulin,Needless 1 Ml",bd diabetes,1,2020,0.018326729,-0.029696382,1675.41,9724.0,157,90.0,0.17229638,10.67140127,18.61566667,0,7.424409881196571
insulin syringe,"Syringe,Insulin,Needless 1 Ml",bd diabetes,1,2021,0.018326729,-0.029696382,2554.43,14560.0,213,111.0,0.175441621,11.99262911,23.01288288,0,7.845975785933345
insulin syringe,"Syringe,Insulin,Needless 1 Ml",bd diabetes,1,2022,0.018326729,-0.029696382,2095.07,11787.0,150,83.0,0.177744125,13.96713333,25.24180723,0,7.647819441829832
insulin syringe,"Syringe,Insulin,Needless 1 Ml",bd diabetes,1,2023,0.018326729,-0.029696382,1687.75,9786.0,156,84.0,0.172465767,10.81891026,20.09226191,0,7.431743889274409
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",walgreen co.,1,2019,0.013919538,-0.002492634,1706262.73,10303805.0,77393,30383.0,0.166423385,22.046732,56.15846789,0,14.349816584769478
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",walgreen co.,1,2020,0.013919538,-0.002492634,1600546.47,9651332.0,73751,29269.0,0.166345901,21.70203075,54.6840162,0,14.285856297433632
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",walgreen co.,1,2021,0.013919538,-0.002492634,1123375.86,6495294.0,52164,22470.0,0.173056079,21.53546239,49.9944753,0,13.93184976068424
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",walgreen co.,1,2022,0.013919538,-0.002492634,684729.68,3883887.0,30272,13618.0,0.176324316,22.61924154,50.28122191,0,13.436780872050393
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",walgreen co.,1,2023,0.013919538,-0.002492634,507687.59,2885575.889,22118,10095.0,0.175884804,22.95359391,50.29099455,0,13.137623526781033
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",wal-mart stores,1,2019,0.000566256,-0.000186517,839867.65,6654140.0,49931,18743.0,0.126290653,16.82056538,44.80967028,0,13.641000789544963
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",wal-mart stores,1,2020,0.000566256,-0.000186517,703560.22,5561820.0,40120,14954.0,0.126673836,17.53639631,47.04829611,0,13.463910173783077
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",wal-mart stores,1,2021,0.000566256,-0.000186517,563176.67,4453244.0,31164,12037.0,0.126560276,18.07138589,46.78712885,0,13.241350434602449
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",wal-mart stores,1,2022,0.000566256,-0.000186517,434699.69,3435810.0,23772,9271.0,0.126600561,18.28620604,46.88811239,0,12.98241300427721
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",wal-mart stores,1,2023,0.000566256,-0.000186517,354030.73,2798573.0,18963,7240.0,0.126576948,18.66955281,48.8992721,0,12.777141820867497
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",ultimed inc,1,2019,0.071035532,0.01897353,1192474.67,4777552.0,42101,14981.0,0.250261389,28.32414123,79.59913691,0,13.991542099020776
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",ultimed inc,1,2020,0.071035532,0.01897353,1164733.93,4251903.0,36801,12833.0,0.274467532,31.64951849,90.76084548,0,13.968004091196544
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",ultimed inc,1,2021,0.071035532,0.01897353,1098542.18,3626281.1,30946,11309.0,0.303523868,35.49868093,97.13875497,0,13.90949547818173
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",ultimed inc,1,2022,0.071035532,0.01897353,993572.62,3078639.333,25603,9738.0,0.323181478,38.80688279,102.0304601,0,13.809063439889412
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",ultimed inc,1,2023,0.071035532,0.01897353,867707.76,2637660.096,20664,8432.0,0.329313371,41.99127758,102.906518,0,13.6736114073858
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",us diagnostics,1,2019,0.022910613,0.036620756,61622.38,91610.0,581,247.0,0.671788888,106.0626162,249.4833198,0,11.028796622967
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",us diagnostics,1,2020,0.022910613,0.036620756,94386.93,137110.0,833,369.0,0.686079187,113.3096399,255.7911382,0,11.455168483789292
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",us diagnostics,1,2021,0.022910613,0.036620756,89415.73,126870.0,667,302.0,0.697847668,134.0565667,296.0785762,0,11.401063080119085
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",us diagnostics,1,2022,0.022910613,0.036620756,57957.28,80850.0,494,247.0,0.709518386,117.3224292,234.6448583,0,10.967478720355917
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",us diagnostics,1,2023,0.022910613,0.036620756,29681.05,40256.0,323,117.0,0.735501486,91.89179567,253.684188,0,10.298297764976951
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",specialty med,1,2019,-0.0505309,-0.127501597,60667.93,99133.0,1301,458.0,0.617149945,46.63176787,132.4627293,0,11.013186984387216
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",specialty med,1,2020,-0.0505309,-0.127501597,52715.85,84220.0,1174,380.0,0.628696202,44.90276831,138.7259211,0,10.872690417770672
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",specialty med,1,2021,-0.0505309,-0.127501597,39128.5,65160.0,863,307.0,0.599408707,45.3400927,127.4543974,0,10.574631937203065
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",specialty med,1,2022,-0.0505309,-0.127501597,27860.61,48210.0,578,204.0,0.574843196,48.20174741,136.5716177,0,10.235005034608804
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",specialty med,1,2023,-0.0505309,-0.127501597,9281.42,18300.0,222,79.0,0.50154977,41.8081982,117.4863291,0,9.135877567646201
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",sam's west inc,1,2019,-0.021438084,-0.135274477,33465.15,275160.0,1793,716.0,0.121617689,18.66433352,46.73903631,0,10.418289759205473
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",sam's west inc,1,2020,-0.021438084,-0.135274477,27535.82,228150.0,1451,555.0,0.120685145,18.97713301,49.61409009,0,10.22327929720607
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",sam's west inc,1,2021,-0.021438084,-0.135274477,21098.07,174910.0,1053,420.0,0.120645083,20.03615385,50.2335,0,9.956984242663406
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",sam's west inc,1,2022,-0.021438084,-0.135274477,19758.7,153510.0,922,365.0,0.128964954,21.4302603,54.13342466,0,9.891399789000374
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",sam's west inc,1,2023,-0.021438084,-0.135274477,14512.34,130110.0,794,332.0,0.111519288,18.2775063,43.71186747,0,9.582823505468049
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",rite aid-bd,1,2019,0.004649029,-0.04173304,4613.25,28683.0,245,87.0,0.1607621,18.82959184,53.02586207,0,8.4369046201874
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",rite aid-bd,1,2020,0.004649029,-0.04173304,3707.97,22539.0,199,78.0,0.164720105,18.63301508,47.53807692,0,8.218509489023338
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",rite aid-bd,1,2021,0.004649029,-0.04173304,2693.09,16704.0,134,59.0,0.161243621,20.09768657,45.64559322,0,7.898815763984672
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",rite aid-bd,1,2022,0.004649029,-0.04173304,893.45,5247.0,53,33.0,0.170904946,16.85754717,27.07424242,0,6.796209004237225
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",perrigo diabete,1,2019,0.010457119,-0.003866358,27522.59,179381.6,1922,738.0,0.156574761,14.31976587,37.29348239,0,10.222798734120738
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",perrigo diabete,1,2020,0.010457119,-0.003866358,21409.71,135056.0,1546,572.0,0.159479189,13.84845408,37.42956294,0,9.971646543107676
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",perrigo diabete,1,2021,0.010457119,-0.003866358,22978.65,140310.0,1719,579.0,0.163686398,13.36745201,39.68678757,0,10.042364320651425
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",perrigo diabete,1,2022,0.010457119,-0.003866358,19485.23,118740.0,1463,493.0,0.163861038,13.31868079,39.5237931,0,9.87746334126162
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",perrigo diabete,1,2023,0.010457119,-0.003866358,16098.85,98465.0,1108,399.0,0.163227492,14.52964801,40.34799499,0,9.686565234158966
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",global diabetic,1,2019,-0.001657305,-0.016820421,1068983.95,1833412.0,17287,5592.0,0.583188833,61.83744722,191.1630812,0,13.882220111329968
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",global diabetic,1,2020,-0.001657305,-0.016820421,937418.64,1598386.909,14837,4816.0,0.58631376,63.18114444,194.6467276,0,13.750886315819429
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",global diabetic,1,2021,-0.001657305,-0.016820421,691144.6,1185776.0,11358,3700.0,0.582451018,60.85090685,186.7958378,0,13.44610578967098
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",global diabetic,1,2022,-0.001657305,-0.016820421,548749.71,930793.0,9029,2916.0,0.589243672,60.77635508,188.1857716,0,13.215399537220339
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",global diabetic,1,2023,-0.001657305,-0.016820421,404982.51,697545.0,6753,2310.0,0.579332346,59.97075522,175.3171039,0,12.911601629210372
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",exel int'l inc.,1,2019,0.046819311,0.119249232,1070.88,7396.0,80,31.0,0.149101428,13.386,34.54451613,0,6.977169395066457
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",dynarex corp.,1,2020,0.008525553,0.019269578,2737.41,22833.0,262,126.0,0.121238121,10.44812977,21.72547619,0,7.915132738976763
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",dynarex corp.,1,2021,0.008525553,0.019269578,2453.32,20232.0,222,129.0,0.122240907,11.05099099,19.0179845,0,7.805605016117604
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",dynarex corp.,1,2022,0.008525553,0.019269578,3018.24,24510.0,257,119.0,0.123485315,11.74412451,25.36336135,0,8.012760423069185
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",dynarex corp.,1,2023,0.008525553,0.019269578,2620.62,20952.0,224,95.0,0.125864825,11.69919643,27.58547368,0,7.871547726284403
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",bd diabetes/emb,1,2019,0.044748951,0.04722935,11484852.2,40212329.0,293130,103807.0,0.285515408,39.18006414,110.6365871,0,16.256539612134226
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",bd diabetes/emb,1,2020,0.044748951,0.04722935,10625639.87,35294635.0,252963,88870.0,0.30119578,42.00471954,119.5638559,0,16.178780588132216
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",bd diabetes/emb,1,2021,0.044748951,0.04722935,10156079.07,31552093.22,220728,82221.0,0.32180233,46.01173875,123.5217167,0,16.13358310578508
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",bd diabetes/emb,1,2022,0.044748951,0.04722935,9614486.17,29581141.3,198089,73671.0,0.324814583,48.53619419,130.5057101,0,16.07878159912912
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",bd diabetes/emb,1,2023,0.044748951,0.04722935,8560000.87,25144061.91,166531,64687.0,0.340155365,51.40184632,132.3295387,0,15.962610966575845
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",bd diabetes,1,2019,0.19780498,0.149174084,336241.45,3376393.0,18867,7487.0,0.103159475,17.82167011,44.9100374,0,12.725587756114503
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",bd diabetes,1,2020,0.19780498,0.149174084,323555.44,3328925.0,17786,7021.0,0.100302989,18.19157989,46.08395385,0,12.687128844475241
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",bd diabetes,1,2021,0.19780498,0.149174084,291356.16,2504829.0,13421,6280.0,0.118556969,21.70897549,46.39429299,0,12.582305147522385
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",bd diabetes,1,2022,0.19780498,0.149174084,15410.64,88253.0,746,480.0,0.184785444,20.65769437,32.1055,0,9.642878347051226
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",bd diabetes,1,2023,0.19780498,0.149174084,10966.98,51639.0,498,225.0,0.212350643,22.02204819,48.74213333,0,9.302735397753981
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",amerisource-gnp,1,2019,0.060010928,0.049705364,12206.18,63660.0,725,243.0,0.191740182,16.83611035,50.23119342,0,9.409779582198833
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",amerisource-gnp,1,2020,0.060010928,0.049705364,13879.38,72378.0,820,283.0,0.191762414,16.92607317,49.04374558,0,9.538231611207651
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",amerisource-gnp,1,2021,0.060010928,0.049705364,8034.08,50070.0,492,232.0,0.16045696,16.32943089,34.62965517,0,8.99157223456262
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",amerisource-gnp,1,2022,0.060010928,0.049705364,10128.6,43920.0,469,235.0,0.230614754,21.59616205,43.10042553,0,9.223217109789863
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",amerisource-gnp,1,2023,0.060010928,0.049705364,8990.76,37140.0,375,148.0,0.242077544,23.97536,60.74837838,0,9.104063881385818
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",american sales,1,2019,0.026957874,0.054207872,12098.86,76450.0,633,250.0,0.158411456,19.11352291,48.39544,0,9.400949161269963
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",american sales,1,2020,0.026957874,0.054207872,13177.73,67370.0,553,245.0,0.19553737,23.82952984,53.78665306,0,9.486359445295395
insulin syringe,"Syringe-Needle,Insulin,0.5 Ml",american sales,1,2021,0.026957874,0.054207872,2655.37,15380.0,129,62.0,0.172478452,20.58426357,42.82854839,0,7.884715808122889
insulin syringe u-500,"Syringe,Insul U-500,Ndl,0.5ml",bd diabetes/emb,1,2019,0.058004746,0.068682033,315424.57,1019332.0,7508,2547.0,0.309442429,42.01179675,123.8416058,0,12.661678021879988
insulin syringe u-500,"Syringe,Insul U-500,Ndl,0.5ml",bd diabetes/emb,1,2020,0.058004746,0.068682033,349842.89,1082138.0,7739,2484.0,0.32328861,45.20518026,140.8385225,0,12.765242305393837
insulin syringe u-500,"Syringe,Insul U-500,Ndl,0.5ml",bd diabetes/emb,1,2021,0.058004746,0.068682033,334549.56,1007741.9,7012,2290.0,0.331979409,47.71100399,146.0915109,0,12.720543298099862
insulin syringe u-500,"Syringe,Insul U-500,Ndl,0.5ml",bd diabetes/emb,1,2022,0.058004746,0.068682033,318855.64,878845.0,5964,2049.0,0.362812146,53.46338699,155.6152465,0,12.67249687636585
insulin syringe u-500,"Syringe,Insul U-500,Ndl,0.5ml",bd diabetes/emb,1,2023,0.058004746,0.068682033,277929.33,716810.0,4807,1751.0,0.387730821,57.81762638,158.7260594,0,12.53512574975367
insumed,"Syring-Needl,Disp,Insul,0.3 Ml",med.plastic dev,1,2019,-0.024293617,-0.068820831,4449.52,13900.0,187,58.0,0.320109353,23.7942246,76.71586207,0,8.400776222265982
insumed,"Syring-Needl,Disp,Insul,0.3 Ml",med.plastic dev,1,2020,-0.024293617,-0.068820831,4826.84,15050.0,202,61.0,0.320720266,23.89524753,79.12852459,0,8.48215444165171
insumed,"Syring-Needl,Disp,Insul,0.3 Ml",med.plastic dev,1,2021,-0.024293617,-0.068820831,1516.91,4900.0,68,26.0,0.309573469,22.3075,58.34269231,0,7.325089667660391
insumed,"Syring-Needl,Disp,Insul,0.3 Ml",med.plastic dev,1,2023,-0.024293617,-0.068820831,1914.78,6600.0,58,20.0,0.290118182,33.01344828,95.739,0,7.5578801293912194
insupen,"Pen Needle, Diabetic",med.plastic dev,1,2019,0.041724142,0.094115365,179764.96,599277.0,4643,1817.0,0.299300672,38.71741546,98.93503577,0,12.099411061627787
insupen,"Pen Needle, Diabetic",med.plastic dev,1,2020,0.041724142,0.094115365,129860.29,434981.0,3145,1277.0,0.298323547,41.29103021,101.6916915,0,11.774222159787973
insupen,"Pen Needle, Diabetic",med.plastic dev,1,2021,0.041724142,0.094115365,87615.97,290814.0,2098,856.0,0.302364063,41.76166349,102.3551051,0,11.38072997962409
insupen,"Pen Needle, Diabetic",med.plastic dev,1,2022,0.041724142,0.094115365,22287.87,69290.0,534,277.0,0.322148039,41.73758427,80.46162455,0,10.011842729715767
insupen,"Pen Needle, Diabetic",med.plastic dev,1,2023,0.041724142,0.094115365,11480.18,32570.0,263,111.0,0.352467119,43.65087453,103.4250451,0,9.348464452047734
insupen pen needle,"Pen Needle, Diabetic",med.plastic dev,1,2019,0.022339783,0.174272131,43828.83,133356.0,1007,373.0,0.330190677,43.52416087,117.5035657,0,10.688069914783384
insupen pen needle,"Pen Needle, Diabetic",med.plastic dev,1,2020,0.022339783,0.174272131,50278.04,136248.0,960,383.0,0.372550499,52.37295833,131.2742559,0,10.825343569443149
insupen pen needle,"Pen Needle, Diabetic",med.plastic dev,1,2021,0.022339783,0.174272131,44165.69,127939.0,895,435.0,0.346169347,49.34713967,101.5303218,0,10.695726164042052
insupen pen needle,"Pen Needle, Diabetic",med.plastic dev,1,2022,0.022339783,0.174272131,3196.12,10920.0,99,63.0,0.307168798,32.2840404,50.73206349,0,8.070005683544654
insupen pen needle,"Pen Needle, Diabetic","htl-strefa, inc",1,2019,0.001871153,0.000832964,1467647.68,362319.875,7167,2473.0,1.973184551,103.6380657,257.5315611,0,14.199172140714193
insupen pen needle,"Pen Needle, Diabetic","htl-strefa, inc",1,2020,0.001871153,0.000832964,1312670.35,306657.0,5864,2065.5,2.054265301,110.6245765,283.2256,0,14.087574817307647
insupen pen needle,"Pen Needle, Diabetic","htl-strefa, inc",1,2021,0.001871153,0.000832964,1140251.52,251918.0,4719,1757.0,2.067207152,111.5126886,285.6825333,0,13.946760304613163
insupen pen needle,"Pen Needle, Diabetic","htl-strefa, inc",1,2022,0.001871153,0.000832964,1030143.94,210455.0,4039,1566.0,2.228294388,116.4894737,289.8274169,0,13.84521006875251
insupen pen needle,"Pen Needle, Diabetic","htl-strefa, inc",1,2023,0.001871153,0.000832964,49842.85,90670.0,671,552.0,0.549677033,74.2814456,90.29501812,0,10.816650397668935
intelence,Etravirine,janssen product,1,2019,0.013595461,-0.015846034,80134280.11,3770486.0,54149,6403.0,22.06679887,1479.884764,12515.11481,0,18.19921429938311
intelence,Etravirine,janssen product,1,2020,0.013595461,-0.015846034,68238317.0,3141785.0,43768,4971.0,22.53438272,1559.091505,13727.28163,0,18.038516812543808
intelence,Etravirine,janssen product,1,2021,0.013595461,-0.015846034,46936731.03,2081196.0,30054,4148.0,23.41705252,1561.746557,11315.50893,0,17.66431112581017
intelence,Etravirine,janssen product,1,2022,0.013595461,-0.015846034,12895562.04,566239.0,8554,1557.0,23.66654804,1507.547585,8282.313449,0,16.3723938597798
intelence,Etravirine,janssen product,1,2023,0.013595461,-0.015846034,4717540.71,210920.0,3100,590.0,23.29152711,1521.787326,7995.831712,0,15.366798397733186
intralipid,Fat Emulsions,baxter healthca,1,2019,0.131799491,0.202691449,7816501.32,48821976.63,30923,1397.0,0.160692783,252.7730595,5595.204954,0,15.871747738807507
intralipid,Fat Emulsions,baxter healthca,1,2020,0.131799491,0.202691449,5563277.19,43047094.75,21792,1119.0,0.129581299,255.2898857,4971.650751,0,15.531698094997477
intralipid,Fat Emulsions,baxter healthca,1,2021,0.131799491,0.202691449,361988.57,2620483.55,1247,172.0,0.145191086,290.2875461,2104.584709,0,12.799370678238134
intralipid,Fat Emulsions,baxter healthca,1,2022,0.131799491,0.202691449,130079.03,582267.07,213,39.0,0.219240167,610.6996714,3335.359744,0,11.775905155408918
intralipid,Fat Emulsions,baxter healthca,1,2023,0.131799491,0.202691449,314030.44,1172602.75,287,51.0,0.263678275,1094.182718,6157.459608,0,12.657248387266513
intrarosa,Prasterone (Dhea),millicent pharm,1,2019,0.077204517,0.064415316,1467647.68,362319.875,7167,2473.0,1.973184551,103.6380657,257.5315611,0,14.199172140714193
intrarosa,Prasterone (Dhea),millicent pharm,1,2020,0.077204517,0.064415316,1312670.35,306657.0,5864,2065.5,2.054265301,110.6245765,283.2256,0,14.087574817307647
intrarosa,Prasterone (Dhea),millicent pharm,1,2021,0.077204517,0.064415316,2474548.5,310567.0,7741,2890.0,7.967841078,319.6678078,856.2451557,0,14.72156891721522
intrarosa,Prasterone (Dhea),millicent pharm,1,2022,0.077204517,0.064415316,3698150.8,425754.0,10503,3162.0,8.686121093,352.1042369,1169.560658,0,15.123343739302504
intrarosa,Prasterone (Dhea),millicent pharm,1,2023,0.077204517,0.064415316,3745741.74,405136.0,9779,3071.0,9.245640328,383.0393435,1219.714015,0,15.13613048370689
intrarosa,Prasterone (Dhea),amag/covis phar,1,2019,0.032377914,0.012769413,3589584.44,498679.0,13470,4717.0,7.198186489,266.4873378,760.9888573,0,15.093547277473437
intrarosa,Prasterone (Dhea),amag/covis phar,1,2020,0.032377914,0.012769413,3707916.29,492851.0,12852,3985.0,7.523402184,288.5088928,930.4683287,0,15.125980899593861
intrarosa,Prasterone (Dhea),amag/covis phar,1,2021,0.032377914,0.012769413,1299577.47,166664.0,4310,2332.0,7.797589581,301.5260951,557.2802187,0,14.077550516003965
intrarosa,Prasterone (Dhea),amag/covis phar,1,2022,0.032377914,0.012769413,104674.25,12965.0,383,218.0,8.073602005,273.3009138,480.1571101,0,11.55861797922937
intrarosa,Prasterone (Dhea),amag/covis phar,1,2023,0.032377914,0.012769413,36639.78,4481.0,122,66.0,8.176697166,300.3260656,555.1481818,0,10.508917106771083
intuniv,Guanfacine HCl,shire us inc.,1,2019,0.00716003,-0.004316258,191547.29,19278.0,480,85.0,9.936670523,399.0568542,2253.497529,0,12.162895222915886
intuniv,Guanfacine HCl,shire us inc.,1,2020,0.00716003,-0.004316258,185841.04,18627.0,477,79.0,9.986348605,389.6038574,2352.418228,0,12.132652344568717
intuniv,Guanfacine HCl,shire us inc.,1,2021,0.00716003,-0.004316258,203202.4,19993.0,487,81.0,10.17805919,417.2533881,2508.671605,0,12.221962726829945
intuniv,Guanfacine HCl,shire us inc.,1,2022,0.00716003,-0.004316258,205380.58,20027.0,476,70.0,10.26865122,431.4718067,2934.008286,0,12.232624893779468
intuniv,Guanfacine HCl,shire us inc.,1,2023,0.00716003,-0.004316258,228106.98,22287.0,475,75.0,10.22432907,480.2252211,3041.4264,0,12.337574392316384
invega,Paliperidone,janssen pharm.,1,2019,-0.245116458,-0.005779831,128024985.0,2869583.0,90125,11220.0,45.11464938,1420.526879,11410.42647,0,18.66773600595924
invega,Paliperidone,janssen pharm.,1,2020,-0.245116458,-0.005779831,122657281.5,2657769.5,81170,9687.0,46.65482191,1511.115948,12662.05033,0,18.62490470318002
invega,Paliperidone,janssen pharm.,1,2022,-0.245116458,-0.005779831,25750207.26,1767279.0,55190,6399.0,14.73515966,466.5737862,4024.09865,0,17.063953272808305
invega,Paliperidone,janssen pharm.,1,2023,-0.245116458,-0.005779831,5169575.76,357175.0,10288,2964.0,14.64999292,502.4859798,1744.121377,0,15.45830137853004
invega hafyera,Paliperidone Palmitate,janssen pharm.,1,2019,0.071697243,0.063688323,1467647.68,362319.875,7167,2473.0,1.973184551,103.6380657,257.5315611,0,14.199172140714193
invega hafyera,Paliperidone Palmitate,janssen pharm.,1,2020,0.071697243,0.063688323,1312670.35,306657.0,5864,2065.5,2.054265301,110.6245765,283.2256,0,14.087574817307647
invega hafyera,Paliperidone Palmitate,janssen pharm.,1,2021,0.071697243,0.063688323,2953003.51,823.5,188,188.0,3571.081927,15707.46548,15707.46548,0,14.898333687985307
